contrat_id,client_id,produit_id,type_produit,date_souscription,date_effet,date_echeance,prime_mensuelle,capital_assure,franchise,statut,mode_paiement,loaded_at
CTR_000161,CLI_000064,PROD_Épargne_04,Épargne,2024-06-01,2024-06-01,2029-05-06,808.92,25488.07,0,Actif,Virement,2026-02-15 18:34:20.640615
CTR_000162,CLI_000065,PROD_Vie_02,Vie,2024-04-18,2024-04-18,2029-03-23,413.99,271811.29,0,Actif,Carte,2026-02-15 18:34:20.641292
CTR_000163,CLI_000065,PROD_Santé_02,Santé,2023-12-27,2023-12-27,2024-12-21,140.89,0.0,0,Actif,Carte,2026-02-15 18:34:20.641515
CTR_000164,CLI_000066,PROD_Auto_05,Auto,2024-12-19,2024-12-19,2029-11-23,148.31,12504.31,1000,Résilié,Carte,2026-02-15 18:34:20.642245
CTR_000165,CLI_000066,PROD_Épargne_01,Épargne,2024-11-19,2024-11-19,2026-11-09,432.94,78576.18,0,Actif,Prélèvement,2026-02-15 18:34:20.642480
CTR_000166,CLI_000066,PROD_Auto_04,Auto,2024-11-30,2024-11-30,2026-11-20,49.97,36311.83,500,Actif,Carte,2026-02-15 18:34:20.642629
CTR_000167,CLI_000066,PROD_Vie_02,Vie,2024-11-24,2024-11-24,2028-11-03,403.17,393647.42,0,Résilié,Prélèvement,2026-02-15 18:34:20.642854
CTR_000168,CLI_000067,PROD_Santé_02,Santé,2024-06-06,2024-06-06,2027-05-22,77.05,0.0,0,Actif,Carte,2026-02-15 18:34:20.643418
CTR_000169,CLI_000067,PROD_Habitation_01,Habitation,2024-09-23,2024-09-23,2026-09-13,65.13,207571.6,500,Actif,Virement,2026-02-15 18:34:20.643592
CTR_000170,CLI_000067,PROD_Auto_01,Auto,2024-11-03,2024-11-03,2028-10-13,40.94,34789.61,300,Actif,Carte,2026-02-15 18:34:20.643712
CTR_000171,CLI_000068,PROD_Vie_05,Vie,2024-11-15,2024-11-15,2025-11-10,383.15,56200.92,0,Actif,Virement,2026-02-15 18:34:20.644297
CTR_000172,CLI_000068,PROD_Épargne_01,Épargne,2024-11-15,2024-11-15,2026-11-05,138.95,65060.11,0,Actif,Carte,2026-02-15 18:34:20.644522
CTR_000173,CLI_000069,PROD_Habitation_05,Habitation,2024-07-21,2024-07-21,2027-07-06,28.2,176182.82,1000,Actif,Prélèvement,2026-02-15 18:34:20.645155
CTR_000174,CLI_000070,PROD_Auto_04,Auto,2024-03-21,2024-03-21,2026-03-11,50.93,28000.31,300,Actif,Carte,2026-02-15 18:34:20.645728
CTR_000175,CLI_000070,PROD_Auto_03,Auto,2023-08-18,2023-08-18,2024-08-12,71.88,28180.03,200,Actif,Carte,2026-02-15 18:34:20.645942
CTR_000176,CLI_000070,PROD_Épargne_02,Épargne,2024-07-08,2024-07-08,2027-06-23,529.05,64253.66,0,Actif,Virement,2026-02-15 18:34:20.646067
CTR_000177,CLI_000070,PROD_Épargne_01,Épargne,2023-07-07,2023-07-07,2027-06-16,188.81,32763.18,0,Actif,Virement,2026-02-15 18:34:20.646179
CTR_000178,CLI_000071,PROD_Épargne_02,Épargne,2024-08-11,2024-08-11,2029-07-16,491.9,44894.15,0,Actif,Carte,2026-02-15 18:34:20.646857
CTR_000179,CLI_000071,PROD_Épargne_05,Épargne,2024-09-09,2024-09-09,2025-09-04,136.39,19532.67,0,Actif,Virement,2026-02-15 18:34:20.647021
CTR_000180,CLI_000072,PROD_Santé_03,Santé,2024-05-23,2024-05-23,2029-04-27,168.52,0.0,0,Actif,Virement,2026-02-15 18:34:20.647523
CTR_000181,CLI_000072,PROD_Auto_04,Auto,2024-06-09,2024-06-09,2029-05-14,33.99,35456.93,300,Actif,Virement,2026-02-15 18:34:20.647651
CTR_000182,CLI_000072,PROD_Habitation_05,Habitation,2024-05-30,2024-05-30,2027-05-15,83.73,279212.62,300,Résilié,Carte,2026-02-15 18:34:20.647839
CTR_000183,CLI_000073,PROD_Auto_04,Auto,2024-12-10,2024-12-10,2028-11-19,98.85,29999.8,200,Actif,Virement,2026-02-15 18:34:20.648462
CTR_000184,CLI_000073,PROD_Auto_05,Auto,2024-12-16,2024-12-16,2026-12-06,125.24,15137.5,1000,Résilié,Virement,2026-02-15 18:34:20.648675
CTR_000185,CLI_000074,PROD_Vie_03,Vie,2024-10-12,2024-10-12,2025-10-07,161.24,279893.63,0,Actif,Carte,2026-02-15 18:34:20.649310
CTR_000186,CLI_000075,PROD_Santé_02,Santé,2024-06-22,2024-06-22,2028-06-01,116.18,0.0,0,Actif,Carte,2026-02-15 18:34:20.649898
CTR_000187,CLI_000076,PROD_Vie_04,Vie,2023-11-29,2023-11-29,2024-11-23,324.51,435630.34,0,Actif,Virement,2026-02-15 18:34:20.650403
CTR_000188,CLI_000076,PROD_Auto_03,Auto,2024-12-05,2024-12-05,2026-11-25,141.43,36196.58,200,Actif,Prélèvement,2026-02-15 18:34:20.650534
CTR_000189,CLI_000077,PROD_Habitation_05,Habitation,2024-05-11,2024-05-11,2025-05-06,96.85,126910.84,500,Actif,Prélèvement,2026-02-15 18:34:20.651156
CTR_000190,CLI_000077,PROD_Habitation_03,Habitation,2024-08-12,2024-08-12,2029-07-17,92.31,228390.15,300,Résilié,Virement,2026-02-15 18:34:20.651363
CTR_000191,CLI_000077,PROD_Habitation_01,Habitation,2024-12-25,2024-12-25,2025-12-20,76.14,237863.42,1000,Résilié,Prélèvement,2026-02-15 18:34:20.651584
CTR_000192,CLI_000078,PROD_Habitation_05,Habitation,2023-11-30,2023-11-30,2025-11-19,53.77,275880.41,1000,Résilié,Prélèvement,2026-02-15 18:34:20.652750
CTR_000193,CLI_000078,PROD_Épargne_03,Épargne,2024-09-17,2024-09-17,2025-09-12,943.86,13125.05,0,Actif,Virement,2026-02-15 18:34:20.653329
CTR_000194,CLI_000078,PROD_Auto_03,Auto,2023-03-29,2023-03-29,2025-03-18,117.46,26991.87,300,Actif,Virement,2026-02-15 18:34:20.654245
CTR_000195,CLI_000079,PROD_Auto_03,Auto,2024-03-29,2024-03-29,2025-03-24,115.01,13297.05,200,Actif,Carte,2026-02-15 18:34:20.655948
CTR_000196,CLI_000079,PROD_Vie_03,Vie,2023-11-17,2023-11-17,2028-10-21,125.27,372999.36,0,Actif,Virement,2026-02-15 18:34:20.656358
CTR_000197,CLI_000079,PROD_Vie_02,Vie,2024-01-03,2024-01-03,2025-12-23,497.69,224818.09,0,Résilié,Virement,2026-02-15 18:34:20.656601
CTR_000198,CLI_000080,PROD_Auto_05,Auto,2023-06-25,2023-06-25,2027-06-04,38.31,43549.25,1000,Actif,Prélèvement,2026-02-15 18:34:20.657597
CTR_000199,CLI_000080,PROD_Habitation_04,Habitation,2024-04-21,2024-04-21,2029-03-26,57.39,80300.82,500,Résilié,Virement,2026-02-15 18:34:20.657836
CTR_000200,CLI_000081,PROD_Santé_04,Santé,2024-07-29,2024-07-29,2025-07-24,198.48,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.658517
CTR_000201,CLI_000081,PROD_Auto_04,Auto,2024-05-15,2024-05-15,2027-04-30,130.61,33988.85,200,Résilié,Virement,2026-02-15 18:34:20.658719
CTR_000202,CLI_000082,PROD_Auto_04,Auto,2022-11-17,2022-11-17,2025-11-01,98.94,16801.44,200,Actif,Carte,2026-02-15 18:34:20.659314
CTR_000203,CLI_000082,PROD_Santé_04,Santé,2022-03-09,2022-03-09,2023-03-04,183.83,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.659541
CTR_000204,CLI_000083,PROD_Épargne_02,Épargne,2024-09-29,2024-09-29,2025-09-24,896.91,32035.68,0,Actif,Prélèvement,2026-02-15 18:34:20.660087
CTR_000205,CLI_000083,PROD_Habitation_01,Habitation,2024-10-05,2024-10-05,2027-09-20,59.22,239787.38,500,Actif,Prélèvement,2026-02-15 18:34:20.660280
CTR_000206,CLI_000084,PROD_Santé_01,Santé,2024-04-04,2024-04-04,2028-03-14,181.96,0.0,0,Actif,Carte,2026-02-15 18:34:20.660810
CTR_000207,CLI_000085,PROD_Santé_03,Santé,2024-06-21,2024-06-21,2028-05-31,127.55,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.661319
CTR_000208,CLI_000085,PROD_Vie_04,Vie,2024-10-13,2024-10-13,2027-09-28,395.68,287234.47,0,Résilié,Carte,2026-02-15 18:34:20.661518
CTR_000209,CLI_000085,PROD_Santé_01,Santé,2024-10-19,2024-10-19,2029-09-23,168.13,0.0,0,Actif,Virement,2026-02-15 18:34:20.661740
CTR_000210,CLI_000086,PROD_Vie_04,Vie,2024-01-05,2024-01-05,2027-12-15,433.36,416786.36,0,Actif,Carte,2026-02-15 18:34:20.662269
CTR_000211,CLI_000086,PROD_Habitation_05,Habitation,2024-09-20,2024-09-20,2028-08-30,31.19,153303.8,1000,Actif,Carte,2026-02-15 18:34:20.662462
CTR_000212,CLI_000087,PROD_Santé_02,Santé,2023-02-02,2023-02-02,2025-01-22,130.06,0.0,0,Actif,Carte,2026-02-15 18:34:20.662987
CTR_000213,CLI_000087,PROD_Auto_01,Auto,2023-10-30,2023-10-30,2027-10-09,48.26,33034.16,1000,Actif,Prélèvement,2026-02-15 18:34:20.663181
CTR_000214,CLI_000088,PROD_Habitation_04,Habitation,2024-10-25,2024-10-25,2028-10-04,23.95,99513.29,1000,Actif,Prélèvement,2026-02-15 18:34:20.663737
CTR_000215,CLI_000088,PROD_Santé_03,Santé,2024-09-29,2024-09-29,2028-09-08,95.58,0.0,0,Actif,Virement,2026-02-15 18:34:20.663932
CTR_000216,CLI_000088,PROD_Santé_05,Santé,2024-12-19,2024-12-19,2025-12-14,172.5,0.0,0,Actif,Virement,2026-02-15 18:34:20.664115
CTR_000217,CLI_000089,PROD_Habitation_05,Habitation,2024-08-21,2024-08-21,2025-08-16,53.38,167299.79,300,Actif,Prélèvement,2026-02-15 18:34:20.664715
CTR_000218,CLI_000089,PROD_Auto_03,Auto,2024-09-02,2024-09-02,2025-08-28,112.46,40496.99,200,Actif,Virement,2026-02-15 18:34:20.664918
CTR_000219,CLI_000089,PROD_Vie_04,Vie,2024-11-25,2024-11-25,2028-11-04,366.21,323617.23,0,Résilié,Prélèvement,2026-02-15 18:34:20.665107
CTR_000220,CLI_000089,PROD_Auto_05,Auto,2024-06-18,2024-06-18,2029-05-23,58.37,43950.32,200,Résilié,Prélèvement,2026-02-15 18:34:20.665290
CTR_000221,CLI_000090,PROD_Auto_01,Auto,2024-09-08,2024-09-08,2029-08-13,93.96,23089.34,500,Actif,Virement,2026-02-15 18:34:20.665967
CTR_000222,CLI_000090,PROD_Habitation_01,Habitation,2023-05-31,2023-05-31,2025-05-20,99.95,278718.78,300,Résilié,Prélèvement,2026-02-15 18:34:20.666185
CTR_000223,CLI_000091,PROD_Épargne_03,Épargne,2024-12-10,2024-12-10,2029-11-14,522.14,81386.03,0,Actif,Prélèvement,2026-02-15 18:34:20.666814
CTR_000224,CLI_000091,PROD_Auto_02,Auto,2023-06-03,2023-06-03,2024-05-28,57.15,46580.52,500,Actif,Virement,2026-02-15 18:34:20.667039
CTR_000225,CLI_000091,PROD_Épargne_02,Épargne,2023-08-13,2023-08-13,2024-08-07,490.01,75192.04,0,Actif,Virement,2026-02-15 18:34:20.667263
CTR_000226,CLI_000091,PROD_Habitation_05,Habitation,2023-11-07,2023-11-07,2025-10-27,76.57,106028.64,500,Actif,Prélèvement,2026-02-15 18:34:20.667632
CTR_000227,CLI_000092,PROD_Santé_01,Santé,2024-12-18,2024-12-18,2027-12-03,124.43,0.0,0,Actif,Carte,2026-02-15 18:34:20.668834
CTR_000228,CLI_000092,PROD_Santé_02,Santé,2024-08-20,2024-08-20,2028-07-30,114.94,0.0,0,Actif,Carte,2026-02-15 18:34:20.669677
CTR_000229,CLI_000093,PROD_Santé_04,Santé,2023-10-31,2023-10-31,2024-10-25,67.67,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.671551
CTR_000230,CLI_000093,PROD_Vie_05,Vie,2024-09-19,2024-09-19,2026-09-09,155.62,365456.8,0,Actif,Virement,2026-02-15 18:34:20.671911
CTR_000231,CLI_000093,PROD_Vie_01,Vie,2023-11-27,2023-11-27,2024-11-21,366.13,96889.28,0,Actif,Carte,2026-02-15 18:34:20.672147
CTR_000232,CLI_000094,PROD_Vie_02,Vie,2022-10-21,2022-10-21,2027-09-25,220.84,335920.67,0,Actif,Prélèvement,2026-02-15 18:34:20.672921
CTR_000233,CLI_000095,PROD_Habitation_01,Habitation,2024-12-20,2024-12-20,2028-11-29,54.03,175962.24,500,Actif,Carte,2026-02-15 18:34:20.673631
CTR_000234,CLI_000095,PROD_Épargne_01,Épargne,2024-12-30,2024-12-30,2026-12-20,405.51,23747.68,0,Actif,Virement,2026-02-15 18:34:20.674023
CTR_000235,CLI_000095,PROD_Vie_03,Vie,2024-12-21,2024-12-21,2028-11-30,478.75,378982.12,0,Actif,Prélèvement,2026-02-15 18:34:20.674214
CTR_000236,CLI_000095,PROD_Habitation_04,Habitation,2024-12-26,2024-12-26,2029-11-30,28.9,105330.68,1000,Résilié,Carte,2026-02-15 18:34:20.674396
CTR_000237,CLI_000096,PROD_Épargne_03,Épargne,2024-03-28,2024-03-28,2026-03-18,196.92,81276.26,0,Résilié,Carte,2026-02-15 18:34:20.675097
CTR_000238,CLI_000097,PROD_Habitation_02,Habitation,2024-07-13,2024-07-13,2026-07-03,51.25,251541.59,1000,Actif,Prélèvement,2026-02-15 18:34:20.675708
CTR_000239,CLI_000097,PROD_Habitation_03,Habitation,2024-12-12,2024-12-12,2026-12-02,27.19,168140.98,500,Actif,Carte,2026-02-15 18:34:20.675899
CTR_000240,CLI_000097,PROD_Épargne_03,Épargne,2024-10-18,2024-10-18,2028-09-27,102.56,57701.78,0,Actif,Prélèvement,2026-02-15 18:34:20.676079
CTR_000241,CLI_000097,PROD_Auto_04,Auto,2024-02-20,2024-02-20,2029-01-24,65.39,35969.18,1000,Actif,Virement,2026-02-15 18:34:20.676262
CTR_000242,CLI_000098,PROD_Épargne_04,Épargne,2024-09-04,2024-09-04,2025-08-30,916.81,43805.05,0,Résilié,Carte,2026-02-15 18:34:20.676830
CTR_000243,CLI_000098,PROD_Habitation_04,Habitation,2023-06-13,2023-06-13,2026-05-28,99.64,210886.72,500,Actif,Virement,2026-02-15 18:34:20.677021
CTR_000244,CLI_000099,PROD_Santé_02,Santé,2023-07-31,2023-07-31,2026-07-15,164.73,0.0,0,Résilié,Carte,2026-02-15 18:34:20.677617
CTR_000245,CLI_000099,PROD_Santé_03,Santé,2022-05-15,2022-05-15,2026-04-24,159.41,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.677817
CTR_000246,CLI_000100,PROD_Habitation_03,Habitation,2024-12-17,2024-12-17,2029-11-21,39.74,141058.99,300,Actif,Prélèvement,2026-02-15 18:34:20.678379
CTR_000247,CLI_000100,PROD_Épargne_02,Épargne,2024-10-04,2024-10-04,2026-09-24,761.71,98948.26,0,Actif,Virement,2026-02-15 18:34:20.678558
CTR_000248,CLI_000101,PROD_Santé_02,Santé,2024-08-18,2024-08-18,2026-08-08,114.44,0.0,0,Résilié,Virement,2026-02-15 18:34:20.680105
CTR_000249,CLI_000102,PROD_Vie_05,Vie,2024-08-11,2024-08-11,2028-07-21,294.32,236461.55,0,Actif,Carte,2026-02-15 18:34:20.680697
CTR_000250,CLI_000102,PROD_Habitation_05,Habitation,2024-10-26,2024-10-26,2027-10-11,29.78,256047.26,500,Actif,Prélèvement,2026-02-15 18:34:20.680925
CTR_000251,CLI_000103,PROD_Habitation_01,Habitation,2024-06-29,2024-06-29,2028-06-08,95.21,219872.33,300,Actif,Prélèvement,2026-02-15 18:34:20.681509
CTR_000252,CLI_000103,PROD_Auto_01,Auto,2023-03-27,2023-03-27,2027-03-06,96.02,27006.17,200,Actif,Carte,2026-02-15 18:34:20.681730
CTR_000253,CLI_000104,PROD_Santé_04,Santé,2024-04-30,2024-04-30,2029-04-04,154.66,0.0,0,Actif,Virement,2026-02-15 18:34:20.682298
CTR_000254,CLI_000104,PROD_Habitation_03,Habitation,2022-09-17,2022-09-17,2027-08-22,76.31,161287.35,300,Actif,Virement,2026-02-15 18:34:20.682449
CTR_000255,CLI_000105,PROD_Auto_05,Auto,2024-09-28,2024-09-28,2026-09-18,116.11,41819.91,500,Actif,Prélèvement,2026-02-15 18:34:20.682896
CTR_000256,CLI_000106,PROD_Santé_01,Santé,2024-09-12,2024-09-12,2025-09-07,173.29,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.683275
CTR_000257,CLI_000106,PROD_Habitation_02,Habitation,2024-09-28,2024-09-28,2025-09-23,79.91,72415.87,300,Actif,Carte,2026-02-15 18:34:20.683459
CTR_000258,CLI_000106,PROD_Habitation_04,Habitation,2024-03-25,2024-03-25,2027-03-10,91.58,218123.86,300,Résilié,Prélèvement,2026-02-15 18:34:20.683648
CTR_000259,CLI_000106,PROD_Habitation_04,Habitation,2024-12-12,2024-12-12,2026-12-02,96.86,95991.2,300,Actif,Carte,2026-02-15 18:34:20.683835
CTR_000260,CLI_000107,PROD_Auto_01,Auto,2024-08-14,2024-08-14,2028-07-24,136.02,37872.79,300,Actif,Virement,2026-02-15 18:34:20.684357
CTR_000261,CLI_000107,PROD_Vie_01,Vie,2024-07-16,2024-07-16,2025-07-11,208.51,409488.6,0,Actif,Prélèvement,2026-02-15 18:34:20.684481
CTR_000262,CLI_000107,PROD_Habitation_02,Habitation,2024-09-04,2024-09-04,2029-08-09,70.65,196542.64,300,Actif,Prélèvement,2026-02-15 18:34:20.684594
CTR_000263,CLI_000108,PROD_Santé_03,Santé,2024-09-21,2024-09-21,2026-09-11,169.21,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.684958
CTR_000264,CLI_000108,PROD_Vie_05,Vie,2023-05-06,2023-05-06,2026-04-20,375.86,127154.53,0,Actif,Carte,2026-02-15 18:34:20.685322
CTR_000265,CLI_000108,PROD_Épargne_03,Épargne,2024-03-18,2024-03-18,2029-02-20,572.14,56273.9,0,Actif,Carte,2026-02-15 18:34:20.685978
CTR_000266,CLI_000109,PROD_Auto_04,Auto,2024-01-10,2024-01-10,2025-12-30,132.41,10408.69,1000,Résilié,Prélèvement,2026-02-15 18:34:20.687449
CTR_000267,CLI_000110,PROD_Habitation_01,Habitation,2024-09-18,2024-09-18,2029-08-23,81.7,229373.79,300,Actif,Carte,2026-02-15 18:34:20.688389
CTR_000268,CLI_000110,PROD_Auto_03,Auto,2024-10-27,2024-10-27,2028-10-06,136.41,10259.5,200,Résilié,Prélèvement,2026-02-15 18:34:20.688665
CTR_000269,CLI_000110,PROD_Santé_04,Santé,2024-08-07,2024-08-07,2026-07-28,162.35,0.0,0,Actif,Virement,2026-02-15 18:34:20.688818
CTR_000270,CLI_000111,PROD_Auto_02,Auto,2023-12-03,2023-12-03,2028-11-06,72.66,13260.67,300,Actif,Prélèvement,2026-02-15 18:34:20.689564
CTR_000271,CLI_000111,PROD_Auto_01,Auto,2024-11-06,2024-11-06,2025-11-01,99.1,16886.51,500,Actif,Virement,2026-02-15 18:34:20.689809
CTR_000272,CLI_000112,PROD_Épargne_04,Épargne,2024-02-25,2024-02-25,2027-02-09,924.68,93767.74,0,Actif,Virement,2026-02-15 18:34:20.690542
CTR_000273,CLI_000113,PROD_Épargne_05,Épargne,2024-09-18,2024-09-18,2029-08-23,119.74,40716.38,0,Actif,Prélèvement,2026-02-15 18:34:20.691313
CTR_000274,CLI_000114,PROD_Vie_05,Vie,2024-10-27,2024-10-27,2028-10-06,105.55,53125.66,0,Actif,Prélèvement,2026-02-15 18:34:20.692084
CTR_000275,CLI_000114,PROD_Épargne_02,Épargne,2024-09-17,2024-09-17,2025-09-12,213.33,90087.73,0,Actif,Carte,2026-02-15 18:34:20.692313
CTR_000276,CLI_000115,PROD_Auto_04,Auto,2024-06-12,2024-06-12,2026-06-02,100.73,49674.34,1000,Actif,Virement,2026-02-15 18:34:20.693007
CTR_000277,CLI_000115,PROD_Santé_01,Santé,2023-02-27,2023-02-27,2024-02-22,69.23,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:20.693257
CTR_000278,CLI_000115,PROD_Épargne_03,Épargne,2023-11-26,2023-11-26,2026-11-10,185.86,60418.19,0,Résilié,Prélèvement,2026-02-15 18:34:20.693457
CTR_000279,CLI_000115,PROD_Épargne_04,Épargne,2024-09-11,2024-09-11,2026-09-01,125.76,51017.81,0,Actif,Prélèvement,2026-02-15 18:34:20.693677
CTR_000280,CLI_000116,PROD_Vie_01,Vie,2024-11-18,2024-11-18,2028-10-28,230.91,169085.21,0,Résilié,Prélèvement,2026-02-15 18:34:20.694408
CTR_000281,CLI_000116,PROD_Santé_02,Santé,2024-07-14,2024-07-14,2028-06-23,194.1,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.694539
CTR_000282,CLI_000116,PROD_Épargne_01,Épargne,2024-12-17,2024-12-17,2028-11-26,664.02,93545.36,0,Actif,Prélèvement,2026-02-15 18:34:20.694688
CTR_000283,CLI_000116,PROD_Santé_01,Santé,2024-08-12,2024-08-12,2029-07-17,196.18,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.694813
CTR_000284,CLI_000117,PROD_Auto_02,Auto,2024-03-21,2024-03-21,2025-03-16,56.81,36315.83,1000,Actif,Virement,2026-02-15 18:34:20.695664
CTR_000285,CLI_000118,PROD_Épargne_04,Épargne,2024-09-02,2024-09-02,2028-08-12,460.18,61181.69,0,Actif,Carte,2026-02-15 18:34:20.696171
CTR_000286,CLI_000118,PROD_Habitation_01,Habitation,2024-12-29,2024-12-29,2029-12-03,77.07,164432.01,300,Actif,Virement,2026-02-15 18:34:20.696320
CTR_000287,CLI_000118,PROD_Vie_04,Vie,2024-07-14,2024-07-14,2026-07-04,191.97,117800.29,0,Actif,Virement,2026-02-15 18:34:20.696451
CTR_000288,CLI_000118,PROD_Épargne_05,Épargne,2024-10-26,2024-10-26,2027-10-11,371.88,40311.39,0,Résilié,Prélèvement,2026-02-15 18:34:20.696594
CTR_000289,CLI_000119,PROD_Habitation_02,Habitation,2023-11-08,2023-11-08,2027-10-18,73.54,237855.48,300,Résilié,Carte,2026-02-15 18:34:20.697132
CTR_000290,CLI_000119,PROD_Vie_05,Vie,2023-04-05,2023-04-05,2024-03-30,353.4,238098.11,0,Actif,Prélèvement,2026-02-15 18:34:20.697341
CTR_000291,CLI_000119,PROD_Épargne_05,Épargne,2024-09-28,2024-09-28,2029-09-02,834.85,71612.76,0,Actif,Virement,2026-02-15 18:34:20.697503
CTR_000292,CLI_000119,PROD_Habitation_05,Habitation,2024-02-04,2024-02-04,2029-01-08,88.11,71587.24,300,Actif,Virement,2026-02-15 18:34:20.697673
CTR_000293,CLI_000120,PROD_Vie_03,Vie,2023-09-07,2023-09-07,2025-08-27,301.6,328368.23,0,Résilié,Virement,2026-02-15 18:34:20.698208
CTR_000294,CLI_000121,PROD_Santé_05,Santé,2024-10-14,2024-10-14,2028-09-23,130.16,0.0,0,Actif,Carte,2026-02-15 18:34:20.698741
CTR_000295,CLI_000121,PROD_Auto_05,Auto,2024-11-20,2024-11-20,2028-10-30,60.8,32295.8,500,Actif,Carte,2026-02-15 18:34:20.698866
CTR_000296,CLI_000122,PROD_Habitation_01,Habitation,2024-03-22,2024-03-22,2028-03-01,74.23,104047.69,300,Actif,Virement,2026-02-15 18:34:20.699275
CTR_000297,CLI_000122,PROD_Vie_03,Vie,2024-10-28,2024-10-28,2026-10-18,252.44,467503.41,0,Actif,Virement,2026-02-15 18:34:20.699444
CTR_000298,CLI_000123,PROD_Épargne_02,Épargne,2024-04-21,2024-04-21,2026-04-11,754.56,40973.05,0,Actif,Prélèvement,2026-02-15 18:34:20.699913
CTR_000299,CLI_000123,PROD_Vie_05,Vie,2024-05-23,2024-05-23,2025-05-18,451.62,412152.85,0,Actif,Carte,2026-02-15 18:34:20.700033
CTR_000300,CLI_000123,PROD_Santé_03,Santé,2024-05-10,2024-05-10,2029-04-14,111.78,0.0,0,Actif,Carte,2026-02-15 18:34:20.700186
CTR_000301,CLI_000123,PROD_Vie_03,Vie,2024-05-17,2024-05-17,2029-04-21,283.11,172345.17,0,Actif,Carte,2026-02-15 18:34:20.700340
CTR_000302,CLI_000124,PROD_Épargne_03,Épargne,2023-04-27,2023-04-27,2028-03-31,112.2,75890.32,0,Actif,Carte,2026-02-15 18:34:20.700747
CTR_000303,CLI_000124,PROD_Épargne_02,Épargne,2023-09-19,2023-09-19,2028-08-23,557.39,10052.44,0,Actif,Virement,2026-02-15 18:34:20.700948
CTR_000304,CLI_000124,PROD_Épargne_03,Épargne,2024-09-05,2024-09-05,2026-08-26,411.08,53390.27,0,Actif,Virement,2026-02-15 18:34:20.701230
CTR_000305,CLI_000124,PROD_Vie_03,Vie,2023-01-19,2023-01-19,2026-12-29,409.9,248991.52,0,Résilié,Carte,2026-02-15 18:34:20.701432
CTR_000306,CLI_000125,PROD_Auto_05,Auto,2024-11-20,2024-11-20,2026-11-10,149.13,33453.15,200,Actif,Virement,2026-02-15 18:34:20.702583
CTR_000307,CLI_000126,PROD_Santé_02,Santé,2022-12-18,2022-12-18,2023-12-13,181.97,0.0,0,Actif,Virement,2026-02-15 18:34:20.704159
CTR_000308,CLI_000126,PROD_Auto_03,Auto,2024-02-17,2024-02-17,2029-01-21,39.53,13624.8,200,Résilié,Prélèvement,2026-02-15 18:34:20.705357
CTR_000309,CLI_000126,PROD_Épargne_02,Épargne,2022-09-23,2022-09-23,2027-08-28,631.36,76955.58,0,Actif,Carte,2026-02-15 18:34:20.706455
CTR_000310,CLI_000127,PROD_Auto_04,Auto,2024-08-19,2024-08-19,2025-08-14,131.94,49492.25,500,Actif,Prélèvement,2026-02-15 18:34:20.707700
CTR_000311,CLI_000128,PROD_Santé_01,Santé,2024-11-19,2024-11-19,2028-10-29,155.31,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.709004
CTR_000312,CLI_000128,PROD_Habitation_02,Habitation,2024-12-14,2024-12-14,2028-11-23,87.74,57412.89,1000,Actif,Prélèvement,2026-02-15 18:34:20.709364
CTR_000313,CLI_000129,PROD_Épargne_01,Épargne,2022-07-06,2022-07-06,2023-07-01,373.28,91289.66,0,Résilié,Carte,2026-02-15 18:34:20.710207
CTR_000314,CLI_000130,PROD_Santé_02,Santé,2024-11-25,2024-11-25,2025-11-20,147.86,0.0,0,Actif,Virement,2026-02-15 18:34:20.710950
CTR_000315,CLI_000130,PROD_Auto_05,Auto,2024-07-18,2024-07-18,2026-07-08,123.89,25181.55,200,Actif,Carte,2026-02-15 18:34:20.711192
CTR_000316,CLI_000131,PROD_Santé_02,Santé,2024-07-09,2024-07-09,2025-07-04,194.53,0.0,0,Actif,Carte,2026-02-15 18:34:20.711993
CTR_000317,CLI_000132,PROD_Épargne_01,Épargne,2023-06-04,2023-06-04,2025-05-24,397.92,55438.95,0,Résilié,Prélèvement,2026-02-15 18:34:20.712807
CTR_000318,CLI_000133,PROD_Santé_01,Santé,2024-05-21,2024-05-21,2025-05-16,64.66,0.0,0,Actif,Prélèvement,2026-02-15 18:34:20.713589
CTR_000319,CLI_000134,PROD_Habitation_01,Habitation,2024-04-30,2024-04-30,2028-04-09,85.16,208791.81,300,Actif,Prélèvement,2026-02-15 18:34:20.714304
CTR_000320,CLI_000134,PROD_Auto_01,Auto,2024-09-20,2024-09-20,2029-08-25,106.74,41379.74,200,Résilié,Virement,2026-02-15 18:34:20.714610
CTR_000321,CLI_000135,PROD_Habitation_05,Habitation,2024-01-09,2024-01-09,2025-01-03,70.53,76966.22,1000,Actif,Virement,2026-02-15 18:34:20.715264
