prime_id,contrat_id,date_echeance,montant_prime,date_paiement,statut_paiement,loaded_at
PRM_00000263,CTR_000034,2023-09-19,23.89,2023-09-20,Payé,2026-02-15 18:34:32.850091
PRM_00000264,CTR_000034,2023-10-19,23.89,2023-10-21,Payé,2026-02-15 18:34:32.850123
PRM_00000265,CTR_000034,2023-11-18,23.89,2023-11-20,Payé,2026-02-15 18:34:32.850169
PRM_00000266,CTR_000034,2023-12-18,23.89,2023-12-20,Payé,2026-02-15 18:34:32.850198
PRM_00000267,CTR_000034,2024-01-17,23.89,2024-01-18,Payé,2026-02-15 18:34:32.850221
PRM_00000268,CTR_000034,2024-02-16,23.89,2024-02-21,Payé,2026-02-15 18:34:32.850386
PRM_00000269,CTR_000034,2024-03-17,23.89,2024-03-21,Payé,2026-02-15 18:34:32.850482
PRM_00000270,CTR_000034,2024-04-16,23.89,2024-04-20,Payé,2026-02-15 18:34:32.850528
PRM_00000271,CTR_000034,2024-05-16,23.89,2024-05-18,Payé,2026-02-15 18:34:32.850555
PRM_00000272,CTR_000034,2024-06-15,23.89,2024-06-16,Payé,2026-02-15 18:34:32.850579
PRM_00000273,CTR_000034,2024-07-15,23.89,2024-08-04,Retard,2026-02-15 18:34:32.850603
PRM_00000274,CTR_000034,2024-08-14,23.89,2024-08-19,Payé,2026-02-15 18:34:32.850627
PRM_00000275,CTR_000034,2024-09-13,23.89,,Impayé,2026-02-15 18:34:32.850647
PRM_00000276,CTR_000034,2024-10-13,23.89,2024-10-16,Payé,2026-02-15 18:34:32.850672
PRM_00000277,CTR_000034,2024-11-12,23.89,2024-11-12,Payé,2026-02-15 18:34:32.850695
PRM_00000278,CTR_000034,2024-12-12,23.89,2024-12-16,Payé,2026-02-15 18:34:32.850718
PRM_00000279,CTR_000035,2024-10-04,279.18,2024-10-05,Payé,2026-02-15 18:34:32.851044
PRM_00000280,CTR_000035,2024-11-03,279.18,2024-11-06,Payé,2026-02-15 18:34:32.851072
PRM_00000281,CTR_000035,2024-12-03,279.18,2024-12-05,Payé,2026-02-15 18:34:32.851097
PRM_00000282,CTR_000036,2023-09-14,107.54,2023-09-19,Payé,2026-02-15 18:34:32.851419
PRM_00000283,CTR_000036,2023-10-14,107.54,2023-10-16,Payé,2026-02-15 18:34:32.851471
PRM_00000284,CTR_000036,2023-11-13,107.54,2023-11-17,Payé,2026-02-15 18:34:32.851518
PRM_00000285,CTR_000036,2023-12-13,107.54,2023-12-16,Payé,2026-02-15 18:34:32.851564
PRM_00000286,CTR_000036,2024-01-12,107.54,2024-01-12,Payé,2026-02-15 18:34:32.851889
PRM_00000287,CTR_000036,2024-02-11,107.54,2024-02-19,Retard,2026-02-15 18:34:32.852062
PRM_00000288,CTR_000036,2024-03-12,107.54,2024-03-15,Payé,2026-02-15 18:34:32.852190
PRM_00000289,CTR_000036,2024-04-11,107.54,2024-04-16,Payé,2026-02-15 18:34:32.852286
PRM_00000290,CTR_000036,2024-05-11,107.54,2024-05-11,Payé,2026-02-15 18:34:32.852323
PRM_00000291,CTR_000036,2024-06-10,107.54,2024-06-10,Payé,2026-02-15 18:34:32.852351
PRM_00000292,CTR_000036,2024-07-10,107.54,2024-07-11,Payé,2026-02-15 18:34:32.852395
PRM_00000293,CTR_000036,2024-08-09,107.54,2024-08-12,Payé,2026-02-15 18:34:32.852530
PRM_00000294,CTR_000036,2024-09-08,107.54,2024-09-09,Payé,2026-02-15 18:34:32.852625
PRM_00000295,CTR_000036,2024-10-08,107.54,2024-10-13,Payé,2026-02-15 18:34:32.852683
PRM_00000296,CTR_000036,2024-11-07,107.54,2024-11-08,Payé,2026-02-15 18:34:32.852733
PRM_00000297,CTR_000036,2024-12-07,107.54,2024-12-08,Payé,2026-02-15 18:34:32.852783
PRM_00000298,CTR_000037,2023-09-28,197.3,2023-09-28,Payé,2026-02-15 18:34:32.853267
PRM_00000299,CTR_000037,2023-10-28,197.3,2023-11-22,Retard,2026-02-15 18:34:32.853329
PRM_00000300,CTR_000037,2023-11-27,197.3,2023-12-01,Payé,2026-02-15 18:34:32.853377
PRM_00000301,CTR_000037,2023-12-27,197.3,2023-12-30,Payé,2026-02-15 18:34:32.853420
PRM_00000302,CTR_000037,2024-01-26,197.3,2024-01-31,Payé,2026-02-15 18:34:32.853532
PRM_00000303,CTR_000037,2024-02-25,197.3,2024-02-26,Payé,2026-02-15 18:34:32.853581
PRM_00000304,CTR_000037,2024-03-26,197.3,2024-03-31,Payé,2026-02-15 18:34:32.853628
PRM_00000305,CTR_000037,2024-04-25,197.3,2024-04-26,Payé,2026-02-15 18:34:32.853675
PRM_00000306,CTR_000037,2024-05-25,197.3,2024-05-27,Payé,2026-02-15 18:34:32.853721
PRM_00000307,CTR_000037,2024-06-24,197.3,2024-06-29,Payé,2026-02-15 18:34:32.853768
PRM_00000308,CTR_000037,2024-07-24,197.3,2024-07-25,Payé,2026-02-15 18:34:32.853849
PRM_00000309,CTR_000037,2024-08-23,197.3,2024-08-27,Payé,2026-02-15 18:34:32.853902
PRM_00000310,CTR_000037,2024-09-22,197.3,2024-09-22,Payé,2026-02-15 18:34:32.853941
PRM_00000311,CTR_000037,2024-10-22,197.3,2024-10-22,Payé,2026-02-15 18:34:32.853965
PRM_00000312,CTR_000037,2024-11-21,197.3,2024-11-25,Payé,2026-02-15 18:34:32.853988
PRM_00000313,CTR_000037,2024-12-21,197.3,2024-12-26,Payé,2026-02-15 18:34:32.854014
PRM_00000314,CTR_000038,2024-04-20,71.4,2024-04-22,Payé,2026-02-15 18:34:32.854676
PRM_00000315,CTR_000038,2024-05-20,71.4,2024-05-23,Payé,2026-02-15 18:34:32.854743
PRM_00000316,CTR_000038,2024-06-19,71.4,2024-06-20,Payé,2026-02-15 18:34:32.854796
PRM_00000317,CTR_000038,2024-07-19,71.4,2024-07-21,Payé,2026-02-15 18:34:32.854848
PRM_00000318,CTR_000038,2024-08-18,71.4,2024-08-20,Payé,2026-02-15 18:34:32.854899
PRM_00000319,CTR_000038,2024-09-17,71.4,2024-09-21,Payé,2026-02-15 18:34:32.854944
PRM_00000320,CTR_000038,2024-10-17,71.4,2024-10-18,Payé,2026-02-15 18:34:32.854990
PRM_00000321,CTR_000038,2024-11-16,71.4,2024-11-16,Payé,2026-02-15 18:34:32.855035
PRM_00000322,CTR_000038,2024-12-16,71.4,2024-12-16,Payé,2026-02-15 18:34:32.855079
PRM_00000323,CTR_000039,2024-11-26,116.66,2024-11-28,Payé,2026-02-15 18:34:32.855847
PRM_00000324,CTR_000039,2024-12-26,116.66,2024-12-26,Payé,2026-02-15 18:34:32.855911
PRM_00000325,CTR_000040,2024-11-11,115.13,2024-11-11,Payé,2026-02-15 18:34:32.856420
PRM_00000326,CTR_000040,2024-12-11,115.13,2024-12-16,Payé,2026-02-15 18:34:32.856483
PRM_00000327,CTR_000041,2024-10-20,31.24,2024-10-20,Payé,2026-02-15 18:34:32.856888
PRM_00000328,CTR_000041,2024-11-19,31.24,2024-11-25,Retard,2026-02-15 18:34:32.856947
PRM_00000329,CTR_000041,2024-12-19,31.24,2024-12-23,Payé,2026-02-15 18:34:32.857037
PRM_00000330,CTR_000042,2024-08-18,725.83,2024-08-21,Payé,2026-02-15 18:34:32.857338
PRM_00000331,CTR_000042,2024-09-17,725.83,2024-09-17,Payé,2026-02-15 18:34:32.857367
PRM_00000332,CTR_000042,2024-10-17,725.83,2024-11-01,Retard,2026-02-15 18:34:32.857393
PRM_00000333,CTR_000042,2024-11-16,725.83,2024-11-18,Payé,2026-02-15 18:34:32.857419
PRM_00000334,CTR_000042,2024-12-16,725.83,2024-12-16,Payé,2026-02-15 18:34:32.857443
PRM_00000335,CTR_000043,2024-11-13,267.98,2024-11-13,Payé,2026-02-15 18:34:32.857695
PRM_00000336,CTR_000043,2024-12-13,267.98,2025-01-06,Retard,2026-02-15 18:34:32.857725
PRM_00000337,CTR_000044,2024-02-04,94.63,2024-02-05,Payé,2026-02-15 18:34:32.857951
PRM_00000338,CTR_000044,2024-03-05,94.63,2024-03-23,Retard,2026-02-15 18:34:32.857979
PRM_00000339,CTR_000044,2024-04-04,94.63,2024-04-09,Payé,2026-02-15 18:34:32.858095
PRM_00000340,CTR_000044,2024-05-04,94.63,2024-05-04,Payé,2026-02-15 18:34:32.858157
PRM_00000341,CTR_000044,2024-06-03,94.63,2024-06-04,Payé,2026-02-15 18:34:32.858204
PRM_00000342,CTR_000044,2024-07-03,94.63,2024-07-04,Payé,2026-02-15 18:34:32.858252
PRM_00000343,CTR_000044,2024-08-02,94.63,2024-08-07,Payé,2026-02-15 18:34:32.858300
PRM_00000344,CTR_000044,2024-09-01,94.63,2024-10-01,Retard,2026-02-15 18:34:32.858348
PRM_00000345,CTR_000044,2024-10-01,94.63,2024-10-04,Payé,2026-02-15 18:34:32.858382
PRM_00000346,CTR_000044,2024-10-31,94.63,2024-11-03,Payé,2026-02-15 18:34:32.858406
PRM_00000347,CTR_000044,2024-11-30,94.63,2024-12-04,Payé,2026-02-15 18:34:32.858429
PRM_00000348,CTR_000044,2024-12-30,94.63,2025-01-09,Retard,2026-02-15 18:34:32.858453
PRM_00000349,CTR_000045,2023-10-31,99.35,2023-11-03,Payé,2026-02-15 18:34:32.858822
PRM_00000350,CTR_000045,2023-11-30,99.35,2023-12-02,Payé,2026-02-15 18:34:32.858876
PRM_00000351,CTR_000045,2023-12-30,99.35,2023-12-30,Payé,2026-02-15 18:34:32.858924
PRM_00000352,CTR_000045,2024-01-29,99.35,2024-01-29,Payé,2026-02-15 18:34:32.858952
PRM_00000353,CTR_000045,2024-02-28,99.35,2024-02-28,Payé,2026-02-15 18:34:32.858975
PRM_00000354,CTR_000045,2024-03-29,99.35,2024-03-31,Payé,2026-02-15 18:34:32.859038
PRM_00000355,CTR_000045,2024-04-28,99.35,2024-05-28,Retard,2026-02-15 18:34:32.859089
PRM_00000356,CTR_000045,2024-05-28,99.35,2024-05-31,Payé,2026-02-15 18:34:32.859135
PRM_00000357,CTR_000045,2024-06-27,99.35,2024-07-02,Payé,2026-02-15 18:34:32.859177
PRM_00000358,CTR_000045,2024-07-27,99.35,2024-08-01,Payé,2026-02-15 18:34:32.859219
PRM_00000359,CTR_000045,2024-08-26,99.35,,Impayé,2026-02-15 18:34:32.859258
PRM_00000360,CTR_000045,2024-09-25,99.35,2024-10-08,Retard,2026-02-15 18:34:32.859294
PRM_00000361,CTR_000045,2024-10-25,99.35,2024-10-30,Payé,2026-02-15 18:34:32.859317
PRM_00000362,CTR_000045,2024-11-24,99.35,2024-11-28,Payé,2026-02-15 18:34:32.859339
PRM_00000363,CTR_000045,2024-12-24,99.35,2024-12-29,Payé,2026-02-15 18:34:32.859364
PRM_00000364,CTR_000046,2024-12-19,146.25,2024-12-21,Payé,2026-02-15 18:34:32.859732
PRM_00000365,CTR_000047,2024-12-20,135.4,2024-12-21,Payé,2026-02-15 18:34:32.860307
PRM_00000366,CTR_000048,2024-12-25,44.88,2024-12-26,Payé,2026-02-15 18:34:32.860765
PRM_00000367,CTR_000049,2023-02-11,94.75,2023-02-12,Payé,2026-02-15 18:34:32.861168
PRM_00000368,CTR_000049,2023-03-13,94.75,2023-03-16,Payé,2026-02-15 18:34:32.861227
PRM_00000369,CTR_000049,2023-04-12,94.75,2023-04-14,Payé,2026-02-15 18:34:32.861271
PRM_00000370,CTR_000049,2023-05-12,94.75,2023-05-17,Payé,2026-02-15 18:34:32.861315
PRM_00000371,CTR_000049,2023-06-11,94.75,2023-06-11,Payé,2026-02-15 18:34:32.861362
PRM_00000372,CTR_000049,2023-07-11,94.75,2023-07-11,Payé,2026-02-15 18:34:32.861409
PRM_00000373,CTR_000049,2023-08-10,94.75,2023-08-13,Payé,2026-02-15 18:34:32.861456
PRM_00000374,CTR_000049,2023-09-09,94.75,2023-09-12,Payé,2026-02-15 18:34:32.861501
PRM_00000375,CTR_000049,2023-10-09,94.75,2023-10-10,Payé,2026-02-15 18:34:32.861547
PRM_00000376,CTR_000049,2023-11-08,94.75,2023-11-13,Payé,2026-02-15 18:34:32.861590
PRM_00000377,CTR_000049,2023-12-08,94.75,2023-12-11,Payé,2026-02-15 18:34:32.861633
PRM_00000378,CTR_000049,2024-01-07,94.75,2024-01-11,Payé,2026-02-15 18:34:32.861691
PRM_00000379,CTR_000049,2024-02-06,94.75,2024-02-08,Payé,2026-02-15 18:34:32.861741
PRM_00000380,CTR_000049,2024-03-07,94.75,2024-03-20,Retard,2026-02-15 18:34:32.861799
PRM_00000381,CTR_000049,2024-04-06,94.75,2024-04-10,Payé,2026-02-15 18:34:32.861851
PRM_00000382,CTR_000049,2024-05-06,94.75,2024-05-10,Payé,2026-02-15 18:34:32.861906
PRM_00000383,CTR_000049,2024-06-05,94.75,2024-06-05,Payé,2026-02-15 18:34:32.861950
PRM_00000384,CTR_000049,2024-07-05,94.75,2024-07-06,Payé,2026-02-15 18:34:32.861991
PRM_00000385,CTR_000049,2024-08-04,94.75,2024-08-08,Payé,2026-02-15 18:34:32.862035
PRM_00000386,CTR_000049,2024-09-03,94.75,2024-09-08,Payé,2026-02-15 18:34:32.862081
PRM_00000387,CTR_000049,2024-10-03,94.75,2024-10-07,Payé,2026-02-15 18:34:32.862128
PRM_00000388,CTR_000049,2024-11-02,94.75,2024-11-06,Payé,2026-02-15 18:34:32.862173
PRM_00000389,CTR_000049,2024-12-02,94.75,2024-12-03,Payé,2026-02-15 18:34:32.862219
PRM_00000390,CTR_000050,2023-05-18,151.35,2023-05-22,Payé,2026-02-15 18:34:32.863024
PRM_00000391,CTR_000050,2023-06-17,151.35,2023-06-18,Payé,2026-02-15 18:34:32.863081
PRM_00000392,CTR_000050,2023-07-17,151.35,2023-07-19,Payé,2026-02-15 18:34:32.863107
PRM_00000393,CTR_000050,2023-08-16,151.35,2023-08-21,Payé,2026-02-15 18:34:32.863132
PRM_00000394,CTR_000050,2023-09-15,151.35,2023-09-15,Payé,2026-02-15 18:34:32.863156
PRM_00000395,CTR_000050,2023-10-15,151.35,2023-10-15,Payé,2026-02-15 18:34:32.863180
PRM_00000396,CTR_000050,2023-11-14,151.35,2023-11-16,Payé,2026-02-15 18:34:32.863203
PRM_00000397,CTR_000050,2023-12-14,151.35,2023-12-14,Payé,2026-02-15 18:34:32.863225
PRM_00000398,CTR_000050,2024-01-13,151.35,2024-01-18,Payé,2026-02-15 18:34:32.863248
PRM_00000399,CTR_000050,2024-02-12,151.35,2024-02-17,Payé,2026-02-15 18:34:32.863272
PRM_00000400,CTR_000050,2024-03-13,151.35,2024-03-16,Payé,2026-02-15 18:34:32.863295
PRM_00000401,CTR_000050,2024-04-12,151.35,2024-04-15,Payé,2026-02-15 18:34:32.863319
PRM_00000402,CTR_000050,2024-05-12,151.35,2024-05-12,Payé,2026-02-15 18:34:32.863349
PRM_00000403,CTR_000051,2023-04-28,104.63,2023-04-28,Payé,2026-02-15 18:34:32.863872
PRM_00000404,CTR_000051,2023-05-28,104.63,2023-06-02,Payé,2026-02-15 18:34:32.863961
PRM_00000405,CTR_000051,2023-06-27,104.63,2023-07-02,Payé,2026-02-15 18:34:32.864016
PRM_00000406,CTR_000051,2023-07-27,104.63,2023-07-30,Payé,2026-02-15 18:34:32.864061
PRM_00000407,CTR_000051,2023-08-26,104.63,2023-08-26,Payé,2026-02-15 18:34:32.864111
PRM_00000408,CTR_000051,2023-09-25,104.63,2023-09-26,Payé,2026-02-15 18:34:32.864160
PRM_00000409,CTR_000051,2023-10-25,104.63,2023-10-28,Payé,2026-02-15 18:34:32.864191
PRM_00000410,CTR_000051,2023-11-24,104.63,2023-11-26,Payé,2026-02-15 18:34:32.864215
PRM_00000411,CTR_000051,2023-12-24,104.63,2023-12-27,Payé,2026-02-15 18:34:32.864238
PRM_00000412,CTR_000051,2024-01-23,104.63,2024-01-24,Payé,2026-02-15 18:34:32.864279
PRM_00000413,CTR_000051,2024-02-22,104.63,2024-02-24,Payé,2026-02-15 18:34:32.864326
PRM_00000414,CTR_000051,2024-03-23,104.63,2024-03-28,Payé,2026-02-15 18:34:32.864371
PRM_00000415,CTR_000051,2024-04-22,104.63,2024-04-26,Payé,2026-02-15 18:34:32.864417
PRM_00000416,CTR_000052,2024-09-20,412.11,2024-09-23,Payé,2026-02-15 18:34:32.864749
PRM_00000417,CTR_000052,2024-10-20,412.11,2024-11-11,Retard,2026-02-15 18:34:32.864798
PRM_00000418,CTR_000052,2024-11-19,412.11,2024-11-19,Payé,2026-02-15 18:34:32.864845
PRM_00000419,CTR_000052,2024-12-19,412.11,2024-12-19,Payé,2026-02-15 18:34:32.864893
PRM_00000420,CTR_000053,2023-11-03,68.84,2023-11-08,Payé,2026-02-15 18:34:32.865227
PRM_00000421,CTR_000053,2023-12-03,68.84,2023-12-20,Retard,2026-02-15 18:34:32.865284
PRM_00000422,CTR_000053,2024-01-02,68.84,2024-01-05,Payé,2026-02-15 18:34:32.865332
PRM_00000423,CTR_000053,2024-02-01,68.84,2024-02-02,Payé,2026-02-15 18:34:32.865378
PRM_00000424,CTR_000053,2024-03-02,68.84,2024-03-04,Payé,2026-02-15 18:34:32.865423
PRM_00000425,CTR_000053,2024-04-01,68.84,2024-04-05,Payé,2026-02-15 18:34:32.865471
PRM_00000426,CTR_000053,2024-05-01,68.84,2024-05-03,Payé,2026-02-15 18:34:32.865516
PRM_00000427,CTR_000053,2024-05-31,68.84,2024-06-27,Retard,2026-02-15 18:34:32.865543
PRM_00000428,CTR_000053,2024-06-30,68.84,2024-07-05,Payé,2026-02-15 18:34:32.865567
PRM_00000429,CTR_000053,2024-07-30,68.84,2024-08-03,Payé,2026-02-15 18:34:32.865605
PRM_00000430,CTR_000053,2024-08-29,68.84,2024-08-29,Payé,2026-02-15 18:34:32.865649
PRM_00000431,CTR_000053,2024-09-28,68.84,2024-09-30,Payé,2026-02-15 18:34:32.865694
PRM_00000432,CTR_000053,2024-10-28,68.84,2024-10-31,Payé,2026-02-15 18:34:32.865739
PRM_00000433,CTR_000053,2024-11-27,68.84,2024-12-19,Retard,2026-02-15 18:34:32.865766
PRM_00000434,CTR_000053,2024-12-27,68.84,2024-12-31,Payé,2026-02-15 18:34:32.865804
PRM_00000435,CTR_000054,2024-12-11,71.57,2024-12-11,Payé,2026-02-15 18:34:32.866212
PRM_00000436,CTR_000055,2022-09-16,427.32,2022-09-19,Payé,2026-02-15 18:34:32.866594
PRM_00000437,CTR_000055,2022-10-16,427.32,2022-10-21,Payé,2026-02-15 18:34:32.866649
PRM_00000438,CTR_000055,2022-11-15,427.32,2022-11-19,Payé,2026-02-15 18:34:32.866697
PRM_00000439,CTR_000055,2022-12-15,427.32,2022-12-18,Payé,2026-02-15 18:34:32.866732
PRM_00000440,CTR_000055,2023-01-14,427.32,2023-01-19,Payé,2026-02-15 18:34:32.866755
PRM_00000441,CTR_000055,2023-02-13,427.32,2023-02-13,Payé,2026-02-15 18:34:32.866780
PRM_00000442,CTR_000055,2023-03-15,427.32,2023-03-28,Retard,2026-02-15 18:34:32.866803
PRM_00000443,CTR_000055,2023-04-14,427.32,2023-04-17,Payé,2026-02-15 18:34:32.866829
PRM_00000444,CTR_000055,2023-05-14,427.32,2023-05-14,Payé,2026-02-15 18:34:32.866852
PRM_00000445,CTR_000055,2023-06-13,427.32,2023-06-13,Payé,2026-02-15 18:34:32.866879
PRM_00000446,CTR_000055,2023-07-13,427.32,2023-07-31,Retard,2026-02-15 18:34:32.866923
PRM_00000447,CTR_000055,2023-08-12,427.32,2023-08-14,Payé,2026-02-15 18:34:32.866966
PRM_00000448,CTR_000055,2023-09-11,427.32,2023-09-12,Payé,2026-02-15 18:34:32.867011
PRM_00000449,CTR_000055,2023-10-11,427.32,2023-10-16,Payé,2026-02-15 18:34:32.867057
PRM_00000450,CTR_000055,2023-11-10,427.32,2023-11-13,Payé,2026-02-15 18:34:32.867102
PRM_00000451,CTR_000055,2023-12-10,427.32,2023-12-15,Payé,2026-02-15 18:34:32.867149
PRM_00000452,CTR_000055,2024-01-09,427.32,2024-01-13,Payé,2026-02-15 18:34:32.867196
PRM_00000453,CTR_000055,2024-02-08,427.32,2024-02-13,Payé,2026-02-15 18:34:32.867241
PRM_00000454,CTR_000055,2024-03-09,427.32,2024-03-09,Payé,2026-02-15 18:34:32.867286
PRM_00000455,CTR_000055,2024-04-08,427.32,2024-04-09,Payé,2026-02-15 18:34:32.867331
PRM_00000456,CTR_000055,2024-05-08,427.32,2024-05-09,Payé,2026-02-15 18:34:32.867378
PRM_00000457,CTR_000055,2024-06-07,427.32,2024-06-08,Payé,2026-02-15 18:34:32.867410
PRM_00000458,CTR_000055,2024-07-07,427.32,2024-07-07,Payé,2026-02-15 18:34:32.867440
PRM_00000459,CTR_000055,2024-08-06,427.32,2024-08-09,Payé,2026-02-15 18:34:32.867463
PRM_00000460,CTR_000055,2024-09-05,427.32,2024-09-05,Payé,2026-02-15 18:34:32.867491
PRM_00000461,CTR_000055,2024-10-05,427.32,2024-10-05,Payé,2026-02-15 18:34:32.867533
PRM_00000462,CTR_000055,2024-11-04,427.32,2024-11-07,Payé,2026-02-15 18:34:32.867577
PRM_00000463,CTR_000055,2024-12-04,427.32,2024-12-04,Payé,2026-02-15 18:34:32.867623
PRM_00000464,CTR_000056,2023-03-14,468.99,2023-03-16,Payé,2026-02-15 18:34:32.868052
PRM_00000465,CTR_000056,2023-04-13,468.99,2023-04-16,Payé,2026-02-15 18:34:32.868106
PRM_00000466,CTR_000056,2023-05-13,468.99,2023-05-16,Payé,2026-02-15 18:34:32.868156
PRM_00000467,CTR_000056,2023-06-12,468.99,2023-06-14,Payé,2026-02-15 18:34:32.868189
PRM_00000468,CTR_000056,2023-07-12,468.99,2023-07-15,Payé,2026-02-15 18:34:32.868212
PRM_00000469,CTR_000056,2023-08-11,468.99,2023-08-15,Payé,2026-02-15 18:34:32.868237
PRM_00000470,CTR_000056,2023-09-10,468.99,2023-09-11,Payé,2026-02-15 18:34:32.868260
PRM_00000471,CTR_000056,2023-10-10,468.99,2023-10-12,Payé,2026-02-15 18:34:32.868284
PRM_00000472,CTR_000056,2023-11-09,468.99,2023-11-14,Payé,2026-02-15 18:34:32.868306
PRM_00000473,CTR_000056,2023-12-09,468.99,2024-01-03,Retard,2026-02-15 18:34:32.868330
PRM_00000474,CTR_000056,2024-01-08,468.99,2024-01-10,Payé,2026-02-15 18:34:32.868352
PRM_00000475,CTR_000056,2024-02-07,468.99,2024-02-12,Payé,2026-02-15 18:34:32.868387
PRM_00000476,CTR_000056,2024-03-08,468.99,2024-03-13,Payé,2026-02-15 18:34:32.868429
PRM_00000477,CTR_000056,2024-04-07,468.99,2024-04-08,Payé,2026-02-15 18:34:32.868751
PRM_00000478,CTR_000056,2024-05-07,468.99,2024-05-08,Payé,2026-02-15 18:34:32.868817
PRM_00000479,CTR_000056,2024-06-06,468.99,2024-06-06,Payé,2026-02-15 18:34:32.868867
PRM_00000480,CTR_000056,2024-07-06,468.99,2024-07-09,Payé,2026-02-15 18:34:32.868912
PRM_00000481,CTR_000056,2024-08-05,468.99,2024-08-08,Payé,2026-02-15 18:34:32.868951
PRM_00000482,CTR_000056,2024-09-04,468.99,2024-09-05,Payé,2026-02-15 18:34:32.868977
PRM_00000483,CTR_000056,2024-10-04,468.99,2024-10-06,Payé,2026-02-15 18:34:32.869005
PRM_00000484,CTR_000056,2024-11-03,468.99,2024-11-03,Payé,2026-02-15 18:34:32.869030
PRM_00000485,CTR_000056,2024-12-03,468.99,2024-12-06,Payé,2026-02-15 18:34:32.869055
PRM_00000486,CTR_000057,2023-08-25,134.27,2023-08-25,Payé,2026-02-15 18:34:32.869547
PRM_00000487,CTR_000057,2023-09-24,134.27,2023-09-28,Payé,2026-02-15 18:34:32.869578
PRM_00000488,CTR_000057,2023-10-24,134.27,2023-10-27,Payé,2026-02-15 18:34:32.869605
PRM_00000489,CTR_000057,2023-11-23,134.27,2023-11-23,Payé,2026-02-15 18:34:32.869629
PRM_00000490,CTR_000057,2023-12-23,134.27,2023-12-28,Payé,2026-02-15 18:34:32.869659
PRM_00000491,CTR_000057,2024-01-22,134.27,2024-01-22,Payé,2026-02-15 18:34:32.869705
PRM_00000492,CTR_000057,2024-02-21,134.27,2024-02-24,Payé,2026-02-15 18:34:32.869753
PRM_00000493,CTR_000057,2024-03-22,134.27,2024-03-26,Payé,2026-02-15 18:34:32.869803
PRM_00000494,CTR_000057,2024-04-21,134.27,2024-04-21,Payé,2026-02-15 18:34:32.869850
PRM_00000495,CTR_000057,2024-05-21,134.27,2024-05-27,Retard,2026-02-15 18:34:32.869900
PRM_00000496,CTR_000057,2024-06-20,134.27,2024-06-25,Payé,2026-02-15 18:34:32.869950
PRM_00000497,CTR_000057,2024-07-20,134.27,2024-07-22,Payé,2026-02-15 18:34:32.869996
PRM_00000498,CTR_000057,2024-08-19,134.27,2024-08-20,Payé,2026-02-15 18:34:32.870039
PRM_00000499,CTR_000058,2023-11-17,113.3,2023-11-17,Payé,2026-02-15 18:34:32.870760
PRM_00000500,CTR_000058,2023-12-17,113.3,2023-12-24,Retard,2026-02-15 18:34:32.870819
PRM_00000501,CTR_000058,2024-01-16,113.3,2024-01-17,Payé,2026-02-15 18:34:32.870866
PRM_00000502,CTR_000058,2024-02-15,113.3,2024-02-15,Payé,2026-02-15 18:34:32.870910
PRM_00000503,CTR_000058,2024-03-16,113.3,2024-03-17,Payé,2026-02-15 18:34:32.870954
PRM_00000504,CTR_000058,2024-04-15,113.3,2024-04-18,Payé,2026-02-15 18:34:32.871141
PRM_00000505,CTR_000058,2024-05-15,113.3,2024-05-17,Payé,2026-02-15 18:34:32.871357
PRM_00000506,CTR_000058,2024-06-14,113.3,2024-06-15,Payé,2026-02-15 18:34:32.871424
PRM_00000507,CTR_000058,2024-07-14,113.3,2024-07-17,Payé,2026-02-15 18:34:32.871462
PRM_00000508,CTR_000058,2024-08-13,113.3,2024-08-15,Payé,2026-02-15 18:34:32.871489
PRM_00000509,CTR_000058,2024-09-12,113.3,2024-09-17,Payé,2026-02-15 18:34:32.871516
PRM_00000510,CTR_000058,2024-10-12,113.3,2024-10-13,Payé,2026-02-15 18:34:32.871541
PRM_00000511,CTR_000058,2024-11-11,113.3,2024-11-11,Payé,2026-02-15 18:34:32.871573
PRM_00000512,CTR_000059,2024-10-09,373.76,2024-10-19,Retard,2026-02-15 18:34:32.872050
PRM_00000513,CTR_000059,2024-11-08,373.76,2024-11-09,Payé,2026-02-15 18:34:32.872103
PRM_00000514,CTR_000059,2024-12-08,373.76,2024-12-13,Payé,2026-02-15 18:34:32.872151
PRM_00000515,CTR_000060,2023-07-03,215.75,2023-07-04,Payé,2026-02-15 18:34:32.872571
PRM_00000516,CTR_000060,2023-08-02,215.75,2023-08-03,Payé,2026-02-15 18:34:32.872601
PRM_00000517,CTR_000060,2023-09-01,215.75,2023-09-01,Payé,2026-02-15 18:34:32.872636
PRM_00000518,CTR_000060,2023-10-01,215.75,2023-10-05,Payé,2026-02-15 18:34:32.872681
PRM_00000519,CTR_000060,2023-10-31,215.75,2023-11-04,Payé,2026-02-15 18:34:32.872725
PRM_00000520,CTR_000060,2023-11-30,215.75,2023-12-03,Payé,2026-02-15 18:34:32.872767
PRM_00000521,CTR_000060,2023-12-30,215.75,2023-12-30,Payé,2026-02-15 18:34:32.872807
PRM_00000522,CTR_000060,2024-01-29,215.75,2024-01-30,Payé,2026-02-15 18:34:32.872840
PRM_00000523,CTR_000060,2024-02-28,215.75,2024-02-29,Payé,2026-02-15 18:34:32.872865
PRM_00000524,CTR_000060,2024-03-29,215.75,2024-04-03,Payé,2026-02-15 18:34:32.872901
PRM_00000525,CTR_000060,2024-04-28,215.75,2024-05-08,Retard,2026-02-15 18:34:32.872947
